orderid,first_x,first_y,last_x,last_y
1761881,121.46,31.224,121.466,31.225
82509,121.538,31.324,121.543,31.324
1132808,121.464,31.232,121.472,31.237
605055,121.509,31.309,121.541,31.328
1217872,121.479,31.307,121.481,31.307
260068,121.422,31.272,121.424,31.27
670336,121.464,31.302,121.473,31.294
740358,121.469,31.203,121.479,31.195
37106,121.463,31.27,121.468,31.264
1661685,121.475,31.262,121.483,31.243
1772856,121.358,31.226,121.372,31.19
5470,121.357,31.347,121.362,31.349
180233,121.414,31.281,121.421,31.284
860604,121.436,31.263,121.448,31.26
1491700,121.525,31.322,121.527,31.318
1723466,121.476,31.233,121.482,31.229
971373,121.506,31.315,121.51,31.317
924641,121.398,31.122,121.436,31.131
1428879,121.457,31.242,121.46,31.241
830987,121.374,31.146,121.382,31.159
559237,121.468,31.209,121.478,31.211
948927,121.419,31.161,121.457,31.21
621665,121.469,31.324,121.483,31.32
408462,121.524,31.219,121.551,31.208
1193256,121.5,31.249,121.504,31.25
554105,121.537,31.329,121.542,31.327
1525967,121.346,31.156,121.347,31.156
310953,121.382,31.232,121.386,31.227
785106,121.446,31.319,121.467,31.328
1011525,121.526,31.32,121.531,31.322
251250,121.449,31.222,121.49,31.212
1336066,121.397,31.291,121.411,31.291
782840,121.537,31.318,121.551,31.309
107579,121.476,31.271,121.497,31.29
1172114,121.466,31.3,121.505,31.304
742426,121.471,31.306,121.485,31.308
1745002,121.347,31.17,121.492,31.198
896672,121.383,31.149,121.383,31.15
251933,121.406,31.283,121.442,31.297
1127689,121.422,31.297,121.427,31.295
888567,121.532,31.299,121.536,31.304
537042,121.494,31.158,121.501,31.152
287390,121.4,31.205,121.405,31.216
1192947,121.449,31.296,121.452,31.298
938249,121.473,31.239,121.475,31.239
302317,121.471,31.21,121.48,31.206
484394,121.622,31.211,121.625,31.211
8799,121.5,31.28,121.507,31.282
1198997,121.54,31.278,121.544,31.274
1645248,121.546,31.29,121.555,31.286
935980,121.43,31.37,121.437,31.373
293185,121.438,31.214,121.475,31.221
1014853,121.554,31.21,121.561,31.217
1167178,121.407,31.283,121.42,31.284
1122840,121.39,31.249,121.406,31.25
240436,121.339,31.133,121.351,31.132
1445520,121.484,31.296,121.488,31.311
582834,121.416,31.172,121.426,31.182
606003,121.486,31.267,121.502,31.255
363169,121.412,31.272,121.425,31.277
295542,121.39,31.269,121.396,31.274
408166,121.382,31.223,121.386,31.222
1655143,121.43,31.233,121.443,31.221
980934,121.557,31.203,121.567,31.204
1493259,121.533,31.2,121.539,31.2
293051,121.408,31.245,121.411,31.245
1144556,121.53,31.224,121.536,31.214
336885,121.532,31.298,121.541,31.303
1217530,121.488,31.341,121.493,31.337
1548032,121.531,31.319,121.534,31.328
576409,121.393,31.249,121.397,31.252
242052,121.381,31.233,121.385,31.239
858161,121.564,31.245,121.569,31.241
5245,121.515,31.299,121.522,31.285
313519,121.373,31.344,121.389,31.351
646614,121.432,31.231,121.439,31.214
1500939,121.521,31.275,121.524,31.277
1270700,121.426,31.332,121.449,31.296
1252173,121.469,31.244,121.473,31.247
326538,121.396,31.241,121.402,31.241
284049,121.452,31.23,121.46,31.235
1668894,121.453,31.273,121.461,31.261
123942,121.426,31.385,121.427,31.386
807926,121.506,31.329,121.513,31.336
1201670,121.474,31.331,121.48,31.338
1474034,121.525,31.23,121.576,31.247
203406,121.438,31.304,121.447,31.305
447839,121.474,31.325,121.485,31.32
1119766,121.548,31.278,121.557,31.28
1112605,121.512,31.231,121.515,31.231
1448392,121.407,31.357,121.431,31.369
1399186,121.482,31.34,121.49,31.338
874061,121.425,31.165,121.435,31.163
1023060,121.41,31.265,121.413,31.264
1627247,121.386,31.269,121.403,31.205
393579,121.439,31.277,121.452,31.279
1332703,121.542,31.245,121.545,31.245
1213147,121.437,31.143,121.44,31.152
308800,121.367,31.237,121.375,31.246
439571,121.396,31.214,121.41,31.222
189327,121.485,31.251,121.489,31.252
1235550,121.485,31.275,121.49,31.284
1428576,121.435,31.178,121.437,31.177
310905,121.429,31.265,121.434,31.266
323079,121.452,31.26,121.46,31.247
656700,121.309,31.24,121.311,31.24
1699349,121.367,31.213,121.368,31.213
331868,121.408,31.197,121.419,31.193
419158,121.476,31.232,121.479,31.23
1020587,121.403,31.167,121.412,31.149
1223805,121.403,31.307,121.413,31.302
1298779,121.473,31.221,121.475,31.216
1143426,121.496,31.308,121.499,31.308
1116639,121.458,31.237,121.476,31.236
1316283,121.532,31.303,121.532,31.305
1011820,121.404,31.21,121.425,31.225
1519770,121.456,31.186,121.469,31.205
532961,121.343,31.253,121.372,31.235
1142697,121.43,31.189,121.496,31.211
1756004,121.51,31.273,121.512,31.276
1495654,121.377,31.188,121.407,31.213
305850,121.438,31.335,121.443,31.336
485477,121.525,31.32,121.532,31.321
163497,121.342,31.164,121.353,31.164
1278656,121.359,31.259,121.376,31.258
186801,121.531,31.281,121.55,31.276
229638,121.486,31.333,121.49,31.331
1044219,121.437,31.243,121.459,31.236
1575029,121.416,31.137,121.424,31.143
11847,121.437,31.168,121.443,31.174
507937,121.374,31.21,121.381,31.213
602637,121.396,31.091,121.438,31.147
1086644,121.353,31.169,121.372,31.158
458744,121.377,31.314,121.389,31.32
1597475,121.292,31.208,121.31,31.214
54859,121.387,31.108,121.393,31.105
871674,121.417,31.21,121.423,31.213
1021060,121.447,31.137,121.448,31.137
367510,121.49,31.315,121.515,31.303
1697861,121.346,31.283,121.387,31.257
711180,121.391,31.275,121.403,31.285
1644483,121.449,31.193,121.452,31.194
1457652,121.47,31.306,121.48,31.299
670651,121.468,31.316,121.483,31.32
1331275,121.532,31.264,121.542,31.271
982189,121.529,31.278,121.532,31.276
991157,121.427,31.163,121.431,31.16
1544080,121.428,31.193,121.441,31.193
564361,121.525,31.325,121.526,31.328
107901,121.356,31.123,121.383,31.112
75824,121.474,31.344,121.489,31.332
1259671,121.313,31.198,121.314,31.199
941285,121.506,31.32,121.52,31.32
1444994,121.453,31.316,121.46,31.317
844146,121.562,31.35,121.581,31.345
275221,121.429,31.223,121.441,31.229
585739,121.501,31.261,121.502,31.265
135798,121.48,31.311,121.493,31.311
1736626,121.455,31.153,121.46,31.157
1170605,121.519,31.281,121.523,31.283
1328392,121.504,31.299,121.507,31.264
228153,121.471,31.259,121.479,31.271
44178,121.471,31.208,121.483,31.206
893798,121.382,31.246,121.4,31.238
453779,121.484,31.206,121.507,31.214
1030285,121.436,31.198,121.44,31.208
1391116,121.5,31.257,121.545,31.282
1734686,121.38,31.26,121.437,31.293
1465706,121.446,31.333,121.449,31.335
753715,121.437,31.214,121.47,31.222
1450763,121.505,31.262,121.511,31.259
12250,121.392,31.28,121.436,31.297
1646072,121.452,31.275,121.469,31.262
1360001,121.396,31.257,121.415,31.239
1005979,121.473,31.254,121.479,31.261
1414418,121.412,31.302,121.413,31.302
1710650,121.438,31.32,121.444,31.321
323270,121.407,31.251,121.421,31.255
69740,121.437,31.31,121.448,31.312
420397,121.405,31.253,121.417,31.257
1141550,121.443,31.21,121.451,31.205
1120613,121.447,31.317,121.467,31.313
1338010,121.446,31.318,121.479,31.269
582749,121.476,31.232,121.486,31.232
1523381,121.427,31.265,121.428,31.265
418242,121.414,31.302,121.434,31.308
1345041,121.378,31.247,121.382,31.246
1420080,121.453,31.223,121.459,31.229
957907,121.512,31.271,121.521,31.262
1152498,121.411,31.129,121.412,31.129
625558,121.377,31.314,121.382,31.314
877593,121.492,31.266,121.515,31.269
1679463,121.535,31.328,121.543,31.327
1751212,121.532,31.264,121.538,31.271
613943,121.41,31.176,121.434,31.168
442744,121.485,31.252,121.489,31.251
1320961,121.469,31.297,121.475,31.294
730062,121.492,31.293,121.493,31.293
1743844,121.485,31.303,121.507,31.304
1038121,121.533,31.318,121.538,31.318
1277245,121.368,31.209,121.372,31.216
935502,121.515,31.298,121.519,31.292
109533,121.408,31.313,121.408,31.314
412590,121.442,31.142,121.453,31.157
811440,121.475,31.281,121.477,31.288
427363,121.535,31.287,121.544,31.293
72483,121.439,31.276,121.451,31.279
698335,121.382,31.161,121.395,31.165
395859,121.494,31.212,121.498,31.216
1042948,121.48,31.295,121.484,31.295
1038615,121.451,31.293,121.458,31.295
1166410,121.369,31.201,121.373,31.211
1040540,121.537,31.264,121.538,31.264
1263994,121.382,31.15,121.396,31.156
938548,121.488,31.196,121.494,31.2
1112693,121.437,31.32,121.443,31.313
1468434,121.394,31.193,121.404,31.184
119502,121.528,31.336,121.529,31.337
1418194,121.421,31.214,121.425,31.214
1477466,121.381,31.133,121.391,31.132
1279502,121.491,31.29,121.498,31.29
147372,121.506,31.321,121.517,31.317
445121,121.481,31.202,121.488,31.205
376825,121.298,31.27,121.325,31.254
477796,121.381,31.313,121.382,31.314
781863,121.425,31.204,121.433,31.202
1250981,121.491,31.276,121.496,31.279
212315,121.451,31.159,121.459,31.162
184275,121.501,31.251,121.509,31.268
641322,121.516,31.308,121.524,31.281
326760,121.407,31.308,121.413,31.303
1058903,121.478,31.226,121.493,31.198
1223413,121.394,31.242,121.426,31.255
1604188,121.404,31.307,121.411,31.309
1516646,121.498,31.287,121.507,31.284
1234518,121.405,31.276,121.411,31.284
83669,121.477,31.179,121.494,31.148
1397501,121.44,31.177,121.457,31.193
1466403,121.497,31.263,121.505,31.263
143192,121.421,31.204,121.429,31.202
560430,121.533,31.284,121.542,31.29
1183281,121.445,31.335,121.451,31.326
417713,121.459,31.214,121.461,31.212
1407507,121.396,31.192,121.4,31.21
792874,121.35,31.156,121.397,31.167
153168,121.529,31.285,121.534,31.288
1166238,121.539,31.299,121.547,31.29
771403,121.482,31.404,121.492,31.408
952181,121.471,31.292,121.482,31.29
1311417,121.416,31.263,121.424,31.25
25639,121.316,31.193,121.318,31.2
1216613,121.48,31.268,121.483,31.261
1347095,121.523,31.309,121.524,31.314
1108697,121.491,31.304,121.502,31.3
551155,121.469,31.335,121.493,31.338
854136,121.406,31.164,121.411,31.164
1675795,121.344,31.289,121.351,31.286
1688274,121.485,31.303,121.49,31.293
646330,121.509,31.279,121.522,31.284
170359,121.458,31.251,121.474,31.237
1654368,121.347,31.183,121.369,31.194
1179355,121.512,31.271,121.516,31.281
1125407,121.503,31.272,121.509,31.282
484751,121.466,31.297,121.473,31.294
137996,121.458,31.251,121.461,31.251
1743294,121.475,31.317,121.483,31.32
1416084,121.538,31.264,121.548,31.269
73800,121.437,31.313,121.448,31.315
1429452,121.329,31.134,121.33,31.134
43200,121.418,31.284,121.424,31.27
1203651,121.427,31.332,121.432,31.334
1696604,121.474,31.238,121.489,31.234
628430,121.388,31.32,121.402,31.312
1304958,121.516,31.297,121.527,31.29
72405,121.451,31.143,121.452,31.147
513928,121.649,31.272,121.681,31.278
246424,121.498,31.288,121.51,31.295
1571654,121.429,31.262,121.463,31.261
1559437,121.412,31.27,121.437,31.241
1696589,121.361,31.179,121.375,31.185
1185563,121.53,31.282,121.534,31.278
730196,121.386,31.138,121.406,31.146
1255733,121.422,31.201,121.426,31.199
1566954,121.463,31.181,121.471,31.198
1113221,121.515,31.3,121.525,31.302
1198377,121.308,31.292,121.311,31.294
793777,121.357,31.242,121.363,31.253
1122900,121.446,31.257,121.46,31.246
1495223,121.503,31.29,121.517,31.307
1160052,121.381,31.243,121.392,31.24
429883,121.484,31.304,121.496,31.304
769180,121.483,31.172,121.495,31.175
650925,121.433,31.174,121.437,31.177
1177802,121.308,31.29,121.311,31.291
1366732,121.474,31.325,121.515,31.301
928117,121.366,31.208,121.373,31.216
759277,121.486,31.346,121.487,31.343
1596508,121.383,31.254,121.389,31.262
1586282,121.45,31.196,121.463,31.194
1451383,121.511,31.262,121.517,31.271
17355,121.514,31.294,121.517,31.294
615691,121.483,31.32,121.484,31.32
73141,121.396,31.245,121.397,31.249
1706684,121.506,31.329,121.526,31.331
1770651,121.446,31.324,121.455,31.342
1039949,121.493,31.32,121.526,31.328
631447,121.49,31.277,121.491,31.282
1776068,121.519,31.143,121.526,31.147
870925,121.428,31.282,121.438,31.281
645493,121.439,31.34,121.443,31.342
1423196,121.441,31.306,121.456,31.317
1765538,121.531,31.321,121.54,31.321
1173635,121.508,31.233,121.51,31.232
623175,121.519,31.211,121.523,31.208
1646579,121.376,31.264,121.381,31.263
1412086,121.45,31.199,121.453,31.203
267162,121.466,31.216,121.47,31.21
453996,121.427,31.184,121.48,31.268
1740077,121.513,31.308,121.526,31.325
771049,121.389,31.109,121.406,31.127
162245,121.482,31.257,121.485,31.251
986000,121.457,31.281,121.463,31.274
217524,121.384,31.277,121.386,31.283
1314419,121.418,31.218,121.431,31.213
143422,121.488,31.261,121.489,31.26
495321,121.513,31.307,121.517,31.311
278952,121.414,31.236,121.423,31.242
121975,121.54,31.295,121.542,31.297
1504221,121.427,31.285,121.431,31.287
56467,121.473,31.205,121.476,31.199
1422433,121.553,31.279,121.558,31.281
142788,121.446,31.267,121.454,31.271
1291933,121.51,31.305,121.513,31.304
319829,121.393,31.195,121.4,31.195
146124,121.311,31.246,121.315,31.246
1799111,121.449,31.279,121.463,31.279
1805412,121.337,31.258,121.343,31.255
1158723,121.32,31.234,121.331,31.246
1131072,121.411,31.265,121.415,31.264
1729404,121.47,31.336,121.483,31.34
348538,121.424,31.123,121.433,31.126
1456472,121.53,31.302,121.536,31.304
824924,121.413,31.262,121.415,31.266
821760,121.442,31.224,121.443,31.224
760705,121.58,31.198,121.587,31.208
981435,121.447,31.26,121.46,31.235
1108197,121.441,31.192,121.511,31.192
1040025,121.464,31.27,121.479,31.269
1345339,121.479,31.345,121.492,31.336
1514150,121.531,31.323,121.54,31.324
137449,121.424,31.248,121.429,31.246
1508405,121.465,31.25,121.477,31.252
822740,121.478,31.271,121.484,31.275
748399,121.491,31.341,121.5,31.347
1446703,121.49,31.243,121.538,31.257
1234922,121.402,31.22,121.416,31.219
1282185,121.458,31.32,121.462,31.322
1392139,121.476,31.19,121.476,31.191
1228206,121.496,31.276,121.5,31.275
1622392,121.455,31.197,121.458,31.199
1309741,121.486,31.279,121.501,31.274
242136,121.472,31.246,121.478,31.24
1217578,121.531,31.167,121.537,31.162
1072446,121.459,31.313,121.485,31.307
929118,121.316,31.241,121.322,31.24
45827,121.408,31.187,121.412,31.196
930825,121.518,31.304,121.52,31.301
1041873,121.498,31.288,121.498,31.29
647894,121.482,31.257,121.492,31.261
176241,121.506,31.32,121.517,31.32
1055648,121.439,31.277,121.451,31.28
1391376,121.357,31.242,121.365,31.249
470625,121.385,31.145,121.421,31.189
1182474,121.386,31.269,121.394,31.259
902528,121.514,31.332,121.524,31.328
831214,121.507,31.302,121.516,31.301
997958,121.457,31.268,121.463,31.265
285805,121.527,31.278,121.532,31.281
622675,121.486,31.21,121.493,31.209
342327,121.344,31.246,121.354,31.242
333215,121.388,31.315,121.394,31.314
1618189,121.346,31.281,121.348,31.282
980446,121.456,31.298,121.471,31.306
1774174,121.41,31.27,121.411,31.276
1292043,121.46,31.239,121.463,31.241
798824,121.525,31.283,121.546,31.324
469414,121.498,31.146,121.501,31.147
768129,121.385,31.314,121.389,31.32
709314,121.314,31.232,121.32,31.24
692037,121.441,31.245,121.444,31.243
460762,121.396,31.258,121.415,31.264
1490776,121.352,31.285,121.413,31.27
712401,121.473,31.221,121.485,31.211
950079,121.44,31.194,121.448,31.208
1254863,121.477,31.286,121.49,31.279
1098216,121.51,31.203,121.519,31.209
535829,121.511,31.315,121.538,31.318
746546,121.464,31.207,121.477,31.213
34511,121.53,31.308,121.531,31.309
1232966,121.406,31.275,121.41,31.279
1019529,121.381,31.31,121.44,31.237
1465836,121.497,31.329,121.522,31.328
1093499,121.556,31.28,121.556,31.284
825061,121.367,31.213,121.372,31.216
1136530,121.474,31.286,121.477,31.286
203696,121.325,31.238,121.329,31.233
864736,121.44,31.254,121.444,31.248
83764,121.476,31.239,121.48,31.244
1629728,121.408,31.176,121.415,31.177
206418,121.491,31.33,121.518,31.294
1500069,121.436,31.331,121.446,31.321
1243901,121.441,31.331,121.457,31.338
1237600,121.491,31.331,121.494,31.336
558849,121.482,31.403,121.485,31.405
1760214,121.427,31.229,121.442,31.241
257821,121.47,31.271,121.478,31.27
1161885,121.348,31.314,121.352,31.315
1058711,121.517,31.337,121.522,31.34
86389,121.428,31.26,121.432,31.251
1103519,121.366,31.285,121.384,31.283
1384533,121.358,31.218,121.372,31.216
1363690,121.48,31.171,121.487,31.175
688164,121.473,31.337,121.481,31.336
1634865,121.467,31.319,121.476,31.322
522661,121.412,31.272,121.429,31.284
928219,121.54,31.297,121.544,31.294
1209899,121.448,31.222,121.451,31.229
1076271,121.492,31.312,121.513,31.306
1530232,121.489,31.241,121.537,31.264
1076920,121.482,31.246,121.492,31.253
627430,121.49,31.284,121.533,31.318
1757845,121.363,31.356,121.372,31.361
775707,121.509,31.308,121.513,31.304
1305936,121.405,31.274,121.418,31.275
942841,121.49,31.286,121.504,31.279
1514550,121.492,31.221,121.498,31.22
1416561,121.478,31.279,121.488,31.284
1743207,121.519,31.308,121.531,31.314
743543,121.498,31.164,121.502,31.164
604542,121.463,31.285,121.472,31.294
998718,121.358,31.235,121.396,31.223
865804,121.433,31.355,121.448,31.358
1653626,121.442,31.328,121.444,31.327
1678941,121.34,31.26,121.348,31.258
1755090,121.456,31.275,121.476,31.271
384823,121.47,31.258,121.479,31.269
1275680,121.472,31.223,121.491,31.229
112471,121.422,31.333,121.437,31.338
108729,121.414,31.302,121.418,31.302
1791436,121.449,31.192,121.504,31.222
779707,121.512,31.302,121.538,31.317
541546,121.447,31.19,121.452,31.183
21609,121.346,31.157,121.348,31.155
782037,121.312,31.142,121.321,31.138
884146,121.327,31.239,121.334,31.24
184037,121.468,31.245,121.488,31.252
1432632,121.48,31.224,121.486,31.211
161480,121.474,31.221,121.476,31.218
1244902,121.567,31.355,121.572,31.353
1591636,121.464,31.199,121.48,31.206
1334114,121.468,31.233,121.475,31.222
502884,121.32,31.232,121.327,31.225
65792,121.424,31.151,121.438,31.122
1387798,121.448,31.325,121.462,31.34
542685,121.539,31.189,121.547,31.184
805304,121.452,31.202,121.455,31.199
414651,121.492,31.253,121.497,31.25
715097,121.38,31.299,121.389,31.299
1058185,121.45,31.231,121.456,31.228
1229373,121.538,31.28,121.544,31.274
1214053,121.427,31.288,121.438,31.294
550739,121.527,31.265,121.548,31.278
593893,121.572,31.261,121.58,31.256
81161,121.479,31.282,121.482,31.282
694103,121.462,31.318,121.471,31.32
504377,121.269,31.216,121.294,31.205
356360,121.35,31.279,121.353,31.278
1767160,121.491,31.338,121.497,31.34
310562,121.431,31.334,121.443,31.328
1001127,121.456,31.154,121.46,31.158
540190,121.532,31.216,121.533,31.217
1531874,121.41,31.226,121.443,31.225
1156368,121.433,31.168,121.455,31.14
1360450,121.457,31.337,121.491,31.331
65334,121.404,31.333,121.409,31.313
271359,121.382,31.235,121.386,31.241
582514,121.401,31.171,121.407,31.172
235950,121.531,31.328,121.54,31.298
496746,121.423,31.284,121.447,31.292
1347024,121.437,31.326,121.441,31.33
959488,121.485,31.308,121.512,31.305
751653,121.437,31.182,121.447,31.191
780713,121.44,31.256,121.474,31.317
685949,121.474,31.324,121.484,31.32
1530629,121.488,31.381,121.497,31.387
1343607,121.535,31.288,121.546,31.298
318366,121.53,31.281,121.534,31.293
236680,121.396,31.164,121.4,31.157
1635023,121.394,31.192,121.41,31.188
